trade_id,symbol,strategy_family,outcome,pnl_usd,close_timestamp_et,close_reason,max_tracked_pnl_usd,max_tracked_pips,max_rr_ratio,initial_sl_present,initial_tp_present,oco_placed,position_synced,position_sync_sl_present,trail_candidate_count,trail_current_sl_samples,locked_trail_samples,green_lock_events,trade_stop_update_events,stop_moved_events,any_trailing_or_lock_applied,secondary_failure_class,secondary_failure_detail,source_path
150706,EUR_USD,reversal,LOSS,-10.08,2026-05-05T05:59:19.477139-04:00,wick_scratch,-8.4,-0.7,-0.0556,True,True,True,True,True,2,2,0,0,0,0,False,entry_failed_before_secondary_could_help,"SL/TP and manager samples existed, but no favorable excursion was logged before the loss.",/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/logs/narration.jsonl
150714,USD_CAD,reversal,LOSS,-7.4793,2026-05-05T06:08:36.490551-04:00,wick_scratch,-6.6482,-0.8,-0.0635,True,True,True,True,True,2,2,0,0,0,0,False,entry_failed_before_secondary_could_help,"SL/TP and manager samples existed, but no favorable excursion was logged before the loss.",/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/logs/narration.jsonl
150722,GBP_USD,reversal,LOSS,-13.75,2026-05-05T06:15:43.280935-04:00,wick_scratch,-4.4,0.15,0.0119,True,True,True,True,True,3,3,0,0,0,0,False,small_pip_green_not_enough_for_lock,Trade only reached about +0.15 pips; likely below meaningful lock threshold.,/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/logs/narration.jsonl
150730,EUR_USD,reversal,LOSS,-11.76,2026-05-05T06:16:31.300376-04:00,wick_scratch,-8.96,-0.8,-0.0635,True,True,True,True,True,2,2,0,0,0,0,False,entry_failed_before_secondary_could_help,"SL/TP and manager samples existed, but no favorable excursion was logged before the loss.",/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/logs/narration.jsonl
150738,AUD_USD,reversal,LOSS,-12.32,2026-05-05T06:17:19.444689-04:00,wick_scratch,-7.84,-0.7,-0.0556,True,True,True,True,True,2,2,0,0,0,0,False,entry_failed_before_secondary_could_help,"SL/TP and manager samples existed, but no favorable excursion was logged before the loss.",/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/logs/narration.jsonl
150746,GBP_USD,reversal,LOSS,-11.0,2026-05-05T06:31:45.029827-04:00,wick_scratch,-10.45,-0.95,-0.0754,True,True,True,True,True,2,2,0,0,0,0,False,entry_failed_before_secondary_could_help,"SL/TP and manager samples existed, but no favorable excursion was logged before the loss.",/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/logs/narration.jsonl
150758,AUD_USD,reversal,LOSS,-15.66,2026-05-05T06:37:22.532899-04:00,wick_scratch,-10.44,-0.6,-0.0476,True,True,True,True,True,2,2,0,0,0,0,False,entry_failed_before_secondary_could_help,"SL/TP and manager samples existed, but no favorable excursion was logged before the loss.",/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/logs/narration.jsonl
150766,USD_CAD,reversal,LOSS,-7.8956,2026-05-05T06:45:54.615200-04:00,wick_scratch,-7.48,-0.9,-0.0714,True,True,True,True,True,2,2,0,0,0,0,False,entry_failed_before_secondary_could_help,"SL/TP and manager samples existed, but no favorable excursion was logged before the loss.",/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/logs/narration.jsonl
150774,GBP_USD,reversal,LOSS,-5.5,2026-05-05T06:47:30.634647-04:00,wick_scratch,-10.45,-0.9,-0.0714,True,True,True,True,True,2,2,0,0,0,0,False,entry_failed_before_secondary_could_help,"SL/TP and manager samples existed, but no favorable excursion was logged before the loss.",/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/logs/narration.jsonl
150798,USD_CAD,reversal,LOSS,-5.007,2026-05-05T07:17:14.845939-04:00,wick_scratch,4.3631,1.6,0.127,True,True,True,True,True,7,7,0,0,0,0,False,small_green_not_enough_for_lock,Trade only reached about +$4.36; likely below meaningful lock threshold.,/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/logs/narration.jsonl
150802,AUD_USD,reversal,LOSS,-9.9,2026-05-05T07:17:31.969332-04:00,wick_scratch,-4.95,0.15,0.0119,True,True,True,True,True,2,2,0,0,0,0,False,small_pip_green_not_enough_for_lock,Trade only reached about +0.15 pips; likely below meaningful lock threshold.,/home/rfing/READ_ONLY_LEGACY/RBOT_VERSIONED_REPOS/OANDA_V1C_002_APR14_SESSION_FOCUS_20260507_001/logs/narration.jsonl
